time_step_hr,sc_x_km,sc_y_km,sc_z_km,sc_vx_km_s,sc_vy_km_s,sc_vz_km_s,mars_dist_km,mass_kg,thrust_cmd_N,thrust_theta_rad,thrust_phi_rad,anomaly_active
9332,1135403.5057710572,-8954736.81207676,-5438008.525580948,143.82173736761655,42.504939779423935,40.309247888880876,206207235.57884476,2269.6389089247114,0.0,2.074151,0.0,False
9333,1651492.982656853,-8788557.659836086,-5284902.632335047,143.35818802383216,46.16087562240971,42.529414790527966,205704603.08728632,2269.6389089247114,0.0,2.1070762,0.0,False
9334,2165048.0131264688,-8608891.23959108,-5123686.318592637,142.6541751304488,49.907338956945885,44.78230937289181,205204967.18421006,2269.6389089247114,0.0,2.1292124,0.0,False
9335,2675144.653791602,-8415473.206674952,-4954285.56532826,141.6935112958703,53.72723136559143,47.055764795660366,204709293.39772132,2269.6389089247114,0.0,2.1440809,0.0,False
9336,3180808.870793951,-8208111.650173316,-4776676.099858049,140.46228250065263,57.60043236156572,49.33596263061399,204218599.62901986,2269.6389089247114,0.0,2.154074,0.0,False
9337,3681027.36474082,-7986697.346502325,-4590888.697195698,138.94958165190803,61.503973241942006,51.607611850653356,203733944.8046444,2269.6389089247114,0.0,2.1604378,0.0,False
9338,4174760.958518102,-7751212.803779899,-4397013.483185848,137.1482204936894,65.4123729784515,53.85422611384714,203256414.83050883,2269.6389089247114,0.0,2.1631987,0.0,False
9339,4660960.277073205,-7501739.491125583,-4195202.890344222,135.0553662653065,69.2981424039768,56.058498011562826,202787106.12984687,2269.6389089247114,0.0,2.1610327,0.0,False
9340,5138583.2425021995,-7238462.678095508,-3985672.956576168,132.67304595249843,73.13244806390941,58.20275938001498,202327107.26387185,2269.6389089247114,0.0,2.1513538,0.0,False
9341,5606613.712685898,-6961673.401503771,-3768702.732930345,130.0084639399161,76.88591016437152,60.26950656828418,201877479.3398264,2269.6389089247114,0.0,2.1311872,0.0,False
9342,6064080.434175868,-6671767.22903335,-3544631.6761235064,127.07408930276931,80.5294923528947,62.2419602241218,201439236.07774034,2269.6389089247114,0.289,2.099036,0.0,False
9343,6510075.385726633,-6369239.690542115,-3313853.385348774,123.88748654187918,84.03542735867656,64.10508077075895,201013324.56532636,2269.579373977202,0.289,2.0562737,0.0,False
9344,6943770.574809892,-6054678.476455657,-3076812.440070142,120.47088585646098,87.37811502401611,65.84470702184221,200600607.46308503,2269.519839029693,0.289,2.006676,0.0,False
9345,7364432.434404312,-5728752.742374989,-2833994.724182993,116.85051655400554,90.53492613351881,67.44936552420799,200201847.89016157,2269.4603040821835,0.289,1.9537032,0.0,False
9346,7771433.12363917,-5392200.056678094,-2585918.24068832,113.05574700968278,93.4868571380265,68.91013430407598,199817697.5111013,2269.400769134674,0.289,1.8997637,0.0,False
9347,8164258.265495423,-5045811.683513742,-2333123.241058987,109.11809496007045,96.21899254565328,70.22083323037018,199448688.37116176,2269.341234187165,0.289,1.847976,0.0,False
9348,8542510.918061215,-4690416.976359387,-2076162.1693801705,105.07018126827535,98.72075198732077,71.37807546633795,199095228.69800854,2269.2816992396556,0.289,1.80257,0.0,False
9349,8905911.841399234,-4326867.66412856,-1815589.8997705095,100.94470092722712,100.98592006411863,72.38118600268365,198757602.6077536,2269.2221642921463,0.289,1.7664161,0.0,False
9350,9254296.358752979,-3956022.748410761,-1551954.683314081,96.77347704270709,103.0124765882774,73.23200457123014,198435973.4034842,2269.162629344637,0.289,1.7396493,0.0,False
9351,9587608.29498858,-3578734.6120018237,-1285790.12946366,92.58664895433375,104.80226011359362,73.93459829178357,198130389.9596456,2269.1030943971277,0.289,1.7206132,0.0,False
9352,9905891.593827141,-3195836.786171999,-1017608.4407259175,88.41202745515595,106.36050717495131,74.49491353826181,197840795.5596873,2269.0435594496184,0.289,1.7072415,0.0,False
9353,10209280.266567962,-2808133.6590173445,-747895.012170126,84.27463131689473,107.69531309851509,74.9203968210532,197567038.4996172,2268.984024502109,0.289,1.697789,0.0,False
9354,10497987.315825516,-2416392.2490458894,-477104.41017291055,80.19640257154262,108.81705832540415,75.21961166589317,197308883.7789678,2268.9244895546,0.289,1.6909941,0.0,False
9355,10772293.22154362,-2021336.0311422828,-205657.6653837968,76.19608492169537,109.73783830655735,75.4018735525316,197066025.25931978,2268.8649546070906,0.289,1.6860069,0.0,False
9356,11032534.489046793,-1623640.6945845387,66059.24319412798,72.28924097310409,110.47092682159558,75.47691904942354,196838097.76236168,2268.8054196595813,0.289,1.6822696,0.0,False
9357,11279092.655613758,-1223931.637650013,337695.87263780937,68.48837960193441,111.03029359292381,75.45461928991149,196624688.6880395,2268.745884712072,0.289,1.6794164,0.0,False
9358,11512384.04608689,-822782.9589758096,608936.9458808333,64.80316402031448,111.43018852061203,75.34474256750667,196425348.84505868,2268.6863497645627,0.289,1.6772056,0.0,False
9359,11732850.469029892,-420717.68781381514,879501.3052130728,61.240673039722466,111.68479754499847,75.15676648117764,196239602.29039365,2268.6268148170534,0.289,1.6754724,0.0,False
9360,11940950.959011968,-18208.997830732493,1149140.3579800667,57.805691661687966,111.80796943974518,74.89973687972052,196066955.06526747,2268.567279869544,0.289,1.6741021,0.0,False
9361,12137154.600682084,384317.83389716165,1417636.1656338267,54.50101157503224,111.81300881330392,74.58216879271113,195906902.78897482,2268.507744922035,0.289,1.6730111,0.0,False
9362,12321934.416919336,786482.9350556082,1684799.3059979533,51.32772673256996,111.71252809956849,74.21198343447962,195758937.12845892,2268.4482099745255,0.289,1.6721358,0.0,False
9363,12495762.265370926,1187948.9953429336,1950466.6160543791,48.28551345877483,111.51835007981258,73.79647501567383,195622551.20182386,2268.3886750270162,0.289,1.6714272,0.0,False
9364,12659104.663032144,1588418.2232267922,2214498.9006546787,45.37288823922726,111.2414521899607,73.342301277861,195497244.00017804,2268.329140079507,0.289,1.6708436,0.0,False
9365,12812419.444698785,1987629.222475586,2476778.672528943,42.58743935184454,110.89194423577607,72.85549218729562,195382523.92696857,2268.2696051319977,0.289,1.6703508,0.0,False
9366,12956153.155633597,2385353.8813613136,2737207.971471848,39.92603081522549,110.47907191270217,72.34147192858477,195277911.55989334,2268.2100701844884,0.289,1.6699204,0.0,False
9367,13090739.079360195,2781394.343598479,2995706.29587417,37.384978812944084,110.01123951032375,71.80509011175619,195182941.73999777,2268.150535236979,0.289,1.669528,0.0,False
9368,13216595.806198422,3175580.1100310544,3252208.6677995585,34.960201899507574,109.49604623127092,71.25065886816353,195097165.0876773,2268.09100028947,0.289,1.6691537,0.0,False
9369,13334126.255432313,3567765.303703545,3506663.8433664055,32.647347009414254,108.94033157569193,70.68199321301307,195020149.03768772,2268.0314653419605,0.289,1.6687818,0.0,False
9370,13443717.07266796,3957826.1179435276,3759032.6729760417,30.441893676568462,108.3502261777729,70.1024526693434,194951478.4761587,2267.971930394451,0.289,1.6684005,0.0,False
9371,13545738.333127182,4345658.457026747,4009286.6105900165,28.33923901645078,107.73120530089439,69.5149826705486,194890756.05292583,2267.912395446942,0.289,1.6680019,0.0,False
9372,13640543.490733787,4731175.771441909,4257406.367463678,26.334766001835046,107.0881428931005,68.92215468712824,194837602.23288655,2267.8528604994326,0.289,1.6675801,0.0,False
9373,13728469.521492073,5114307.084280553,4503380.703180083,24.42389743285738,106.42536467740122,68.32620436566808,194791655.14096075,2267.7933255519233,0.289,1.6671329,0.0,False
9374,13809837.217601016,5494995.201444275,4747205.345224857,22.602137808039544,105.74669921214479,67.72906723465962,194752570.24684414,2267.733790604414,0.289,1.6666589,0.0,False
9375,13884951.595876554,5873195.095832721,4988882.027468265,20.865105076538203,105.05552621901305,67.13241173427986,194720019.92819816,2267.6742556569047,0.289,1.6661592,0.0,False
9376,13954102.390333332,6248872.454150655,5228417.637585675,19.208554015771547,104.3548217549816,66.53766947705843,194693692.94427946,2267.6147207093954,0.289,1.6656352,0.0,False
9377,14017564.604224157,6622002.374202232,5465823.463499597,17.62839274745122,103.64720001432683,65.94606275386721,194673293.8462483,2267.555185761886,0.289,1.66509,0.0,False
9378,14075599.101501187,6992568.200324668,5701114.529245844,16.120693688064165,102.93495170067648,65.3586293739574,194658542.34543732,2267.495650814377,0.289,1.6645261,0.0,False
9379,14128453.22161667,7360560.4847921925,5934309.011161254,14.68170003207842,102.2200790187569,64.77624497650274,194649172.65668976,2267.4361158668676,0.289,1.6639471,0.0,False
9380,14176361.404900052,7725976.063470655,6165427.725891308,13.307828689828282,101.50432741068401,64.19964298057067,194644932.83034074,2267.3765809193583,0.289,1.6633556,0.0,False
9381,14219545.818511108,8088817.234628361,6394493.682371786,11.995670447515522,100.78921421047383,63.629432355688245,194645584.0834882,2267.317045971849,0.289,1.6627554,0.0,False
9382,14258216.975250611,8449091.030538442,6621531.690612413,10.741987983195246,100.07605441946673,63.06611340017432,194650900.13878202,2267.2575110243397,0.289,1.6621492,0.0,False
9383,14292574.33938103,8806808.572289655,6846568.020776533,9.543712258449766,99.36598381978145,62.51009171225538,194660666.57696217,2267.1979760768304,0.289,1.6615396,0.0,False
9384,14322806.915132672,9161984.499018233,7069630.106691789,8.39793770878942,98.65997964682732,61.96169053201573,194674680.20776644,2267.138441129321,0.289,1.6609292,0.0,False
9385,14349093.814801347,9514636.463556685,7290746.288531751,7.301916574631772,97.95887903845849,61.42116162221177,194692748.46251228,2267.078906181812,0.289,1.6603202,0.0,False
9386,14371604.804330554,9864784.687248517,7509945.589970861,6.253052647002238,97.26339546995334,60.88869484419702,194714688.81061834,2267.0193712343025,0.289,1.6597147,0.0,False
9387,14390500.825056111,10212451.567389322,7727257.525632196,5.24889464598809,96.57413337244579,60.364426572593146,194740328.2014777,2266.9598362867932,0.289,1.6591145,0.0,False
9388,14405934.490909597,10557661.331417909,7942711.935118605,4.287129403746018,95.89160111905166,59.84844707955813,194769502.53244776,2266.900301339284,0.289,1.6585207,0.0,False
9389,14418050.560859121,10900439.732593177,8156338.840343785,3.3655749859788355,95.21622254868558,59.34080700699431,194802056.14321548,2266.8407663917747,0.289,1.6579349,0.0,False
9390,14426986.386736818,11240813.782452464,8368168.323262939,2.4821738549156804,94.54834718313514,58.8415230330986,194837841.33637065,2266.7812314442654,0.289,1.6573578,0.0,False
9391,14432872.33688326,11578811.515856212,8578230.421445405,1.634986151789654,93.88825927881867,58.35058282846285,194876717.92376068,2266.721696496756,0.289,1.6567905,0.0,False
9392,14435832.196247064,11914461.784884218,8786555.039237095,0.822183156612068,93.23618584111257,57.867949386580584,194918552.7979369,2266.662161549247,0.289,1.6562338,0.0,False
9393,14435983.543727718,12247794.078263208,8993171.872532016,0.04204096684878689,92.59230371638637,57.393564804144475,194963219.52787507,2266.6026266017375,0.289,1.655688,0.0,False
9394,14433438.107653039,12578838.363377342,9198110.345412543,-0.7070655763000591,91.95674586503698,56.9273535779245,195010597.97801977,2266.543091654228,0.289,1.6551535,0.0,False
9395,14428302.100349143,12907624.948245833,9401399.55713072,-1.4266686955264656,91.3296069079141,56.46922547727154,195060573.94964108,2266.483556706719,0.289,1.6546309,0.0,False
9396,14420676.53279865,13234184.36114872,9603068.238090374,-2.1182132084703738,90.71094802857989,56.01907804434798,195113038.8434472,2266.4240217592096,0.289,1.6541198,0.0,False
9397,14410657.510398004,13558547.245846085,9803144.713655142,-2.7830617779572027,90.10080130482372,55.57679876799115,195167889.3423772,2266.3644868117003,0.289,1.6536211,0.0,False
9398,14398336.51082297,13880744.270571047,10001656.874752926,-3.4224998819537933,89.49917353471147,55.14226697160653,195225027.11351103,2266.304951864191,0.289,1.6531345,0.0,False
9399,14383800.644996332,14200806.049185533,10198632.154375099,-4.037740507399637,88.90604961513503,54.71535545060351,195284358.52802825,2266.2454169166817,0.289,1.6526595,0.0,False
9400,14367132.90212721,14518763.073072933,10394097.509181142,-4.629928574756241,88.32139552427772,54.295931890567665,195345794.3981945,2266.1858819691724,0.289,1.6521969,0.0,False
9401,14348412.379759803,14834645.652505765,10588079.405517928,-5.200145102057464,87.74516095356451,53.88386009355182,195409249.73037282,2266.126347021663,0.289,1.6517458,0.0,False
9402,14327714.499732874,15148483.866371809,10780603.809249362,-5.749411118591251,87.17728162945642,53.47900103650944,195474643.4931032,2266.066812074154,0.289,1.6513066,0.0,False
9403,14305111.21091167,15460307.519270752,10971696.178867942,-6.278691339223331,86.61768136081733,53.081213782938875,195541898.39933097,2266.0072771266446,0.289,1.6508789,0.0,False
9404,14280671.179512477,15770146.105107244,11161381.461426295,-6.7888976108874495,86.06627384346989,52.6903562662093,195610940.7019119,2265.9477421791353,0.289,1.6504626,0.0,False
9405,14254459.96779769,16078028.776406927,11349684.090885025,-7.280892142996638,85.52296424991192,52.30628596075827,195681700.00156114,2265.888207231626,0.289,1.6500571,0.0,False
9406,14226540.201876938,16383984.318671096,11536627.98852428,-7.755490533541815,84.98765062893574,51.928860455348776,195754109.06647056,2265.8286722841167,0.289,1.6496627,0.0,False
9407,14196971.72930797,16688041.129164422,11722236.565111225,-8.213464602490944,84.46022513703501,51.557937940818064,195828103.66284502,2265.7691373366074,0.289,1.6492789,0.0,False
9408,14165811.767150195,16990227.199599866,11906532.724554785,-8.655545043826379,83.94057512095623,51.19337762321069,195903622.39566475,2265.709602389098,0.289,1.6489053,0.0,False
9409,14133115.041084297,17290570.102246527,12089538.868813407,-9.082423907193787,83.428584068517,50.83504007183923,195980606.5590249,2265.650067441589,0.289,1.6485417,0.0,False
9410,14098933.91617334,17589096.979040742,12271276.903851688,-9.4947569197101,82.92413244283796,50.48278751063346,196058999.99542534,2265.5905324940795,0.289,1.6481881,0.0,False
9411,14063318.5198045,17885834.533328947,12451768.246468056,-9.893165658011252,82.42709841339,50.136484060102454,196138748.96345195,2265.5309975465702,0.289,1.6478441,0.0,False
9412,14026316.857316034,18180809.023913525,12631033.831838831,-10.278239580129732,81.93735849571608,49.79599593632654,196219802.01329207,2265.471462599061,0.289,1.6475091,0.0,False
9413,13987974.92078139,18474046.261110693,12809094.121644191,-10.650537926289976,81.45478811032459,49.46119161260019,196302109.86959335,2265.4119276515517,0.289,1.6471832,0.0,False
9414,13948336.791391449,18765571.604562864,12985969.112659331,-11.010591497206107,80.9792620700469,49.13194194864998,196385625.3211947,2265.3523927040424,0.289,1.646866,0.0,False
9415,13907444.73584676,19055409.96257758,13161678.3457096,-11.358904317969102,80.51065500408838,48.808120291740984,196470303.1172755,2265.292857756533,0.289,1.6465573,0.0,False
9416,13865339.29714431,19343585.7927914,13336240.914902017,-11.695955195124526,80.04884172606121,48.48960255344927,196556099.86952928,2265.233322809024,0.289,1.6462568,0.0,False
9417,13822059.380117653,19630123.103980243,13509675.477057489,-12.022199174071526,79.59369755245685,48.176267265409095,196642973.95996895,2265.1737878615145,0.289,1.6459641,0.0,False
9418,13777642.332065191,19915045.458858453,13682000.261278443,-12.338068903461743,79.14509857728025,47.867995616931765,196730885.45399985,2265.114252914005,0.289,1.6456792,0.0,False
9419,13732124.01877895,20198375.97772696,13853233.07859576,-12.643975912844848,78.70292190791865,47.564671477032256,196819796.01844403,2265.054717966496,0.289,1.645402,0.0,False
9420,13685538.896265121,20480137.342847228,14023391.33164686,-12.940311809396787,78.26704586674195,47.26618140308337,196909668.8441802,2264.9951830189866,0.289,1.6451316,0.0,False
9421,13637920.07842808,20760351.80343195,14192492.024343802,-13.227449399177962,77.83735016242318,46.97241463803948,197000468.57313934,2264.9356480714773,0.289,1.6448684,0.0,False
9422,13589299.400971275,21039041.18115621,14360551.771496344,-13.50574373800161,77.41371603451675,46.68326309792839,197092161.22934356,2264.876113123968,0.289,1.6446118,0.0,False
9423,13539707.481751345,21316226.87610417,14527586.80836029,-13.775533116647328,76.99602637443317,46.398621351096146,197184714.1537808,2264.8165781764587,0.289,1.644362,0.0,False
9424,13489173.777805956,21591929.873076312,14693613.000086097,-14.03713998483045,76.58416582559529,46.11838659050205,197278095.94283888,2264.7570432289494,0.289,1.6441185,0.0,False
9425,13437726.639261033,21866170.748191204,14858645.851046804,-14.290871818034288,76.17802086524803,45.8424586001964,197372276.3901092,2264.69750828144,0.289,1.6438811,0.0,False
